matchid,year,innings,bowler,over,runs,wickets,stat,url
829765,2015,1,UT Yadav,2,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,PJ Cummins,3,11,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,UT Yadav,4,15,0,2-0-21-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,PP Chawla,5,10,1,1-0-10-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,UT Yadav,6,5,0,3-0-26-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,GB Hogg,7,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,AD Russell,8,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,GB Hogg,9,4,0,2-0-6-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,AD Russell,10,7,1,2-0-13-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,PP Chawla,11,6,0,2-0-16-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,AD Russell,12,6,1,3-0-19-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,PP Chawla,13,3,1,3-0-19-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,PJ Cummins,14,4,0,3-0-19-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,PP Chawla,15,7,0,4-0-26-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,AD Russell,16,7,0,4-0-26-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,GB Hogg,17,9,0,3-0-15-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,PJ Cummins,18,6,0,4-0-25-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,GB Hogg,19,3,1,4-0-18-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,1,UT Yadav,20,10,0,4-0-36-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
829765,2015,2,IC Pandey,1,5,1,1-0-5-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,A Nehra,2,10,0,1-0-10-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,IC Pandey,3,13,0,2-0-18-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,MM Sharma,4,14,0,1-0-14-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,A Nehra,5,10,0,2-0-20-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,R Ashwin,6,2,1,1-0-2-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,RA Jadeja,7,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,R Ashwin,8,3,1,2-0-5-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,RA Jadeja,9,3,0,2-0-10-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,SK Raina,10,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,RA Jadeja,11,1,0,3-0-11-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,SK Raina,12,5,0,2-0-8-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,MM Sharma,13,4,1,2-0-18-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,SK Raina,14,4,0,3-0-12-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,MM Sharma,15,6,0,3-0-24-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,DJ Bravo,16,5,1,1-0-5-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,A Nehra,17,5,0,3-0-25-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,DJ Bravo,18,3,2,2-0-8-3,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,A Nehra,19,13,1,4-0-38-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829765,2015,2,DJ Bravo,20,14,0,3-0-22-3,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=2;view=commentary
829763,2015,1,TG Southee,1,10,1,1-0-10-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,DS Kulkarni,2,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,TG Southee,3,5,1,2-0-15-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,DS Kulkarni,4,8,0,2-0-13-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,JP Faulkner,5,14,0,1-0-14-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,SR Watson,6,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,PV Tambe,7,15,0,1-0-15-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,STR Binny,8,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,SR Watson,9,7,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,STR Binny,10,6,0,2-0-8-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,DS Kulkarni,11,10,0,3-0-23-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,STR Binny,12,10,1,3-0-18-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,TG Southee,13,6,0,3-0-21-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,STR Binny,14,14,0,4-0-32-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,PV Tambe,15,6,0,2-0-21-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,JP Faulkner,16,12,0,2-0-26-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,SR Watson,17,15,0,3-0-27-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,PV Tambe,18,18,0,3-0-39-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,DS Kulkarni,19,13,1,4-0-36-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829763,2015,1,TG Southee,20,11,0,4-0-32-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829763.html?innings=1;view=commentary
829723,2015,1,PJ Cummins,1,18,1,1-0-18-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,UT Yadav,2,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,PJ Cummins,3,16,0,2-0-34-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,UT Yadav,4,12,1,2-0-16-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,PP Chawla,5,12,0,1-0-12-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,GB Hogg,6,5,2,1-0-5-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,PP Chawla,7,3,1,2-0-15-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,GB Hogg,8,6,0,2-0-11-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,PP Chawla,9,1,0,3-0-16-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,YK Pathan,10,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,PP Chawla,11,5,0,4-0-21-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,YK Pathan,12,4,0,2-0-11-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,AD Russell,13,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,GB Hogg,14,11,0,3-0-22-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,AD Russell,15,6,0,2-0-9-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,PJ Cummins,16,7,0,3-0-41-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,AD Russell,17,8,1,3-0-17-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,PJ Cummins,18,13,0,4-0-54-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,GB Hogg,19,7,2,4-0-29-4,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,1,AD Russell,20,3,1,4-0-20-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=1;view=commentary
829723,2015,2,MM Sharma,1,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,A Nehra,2,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,MM Sharma,3,8,0,2-0-14-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,A Nehra,4,12,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,MM Sharma,5,3,1,3-0-17-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,A Nehra,6,2,0,3-0-21-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,P Negi,7,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,RG More,8,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,P Negi,9,4,1,2-0-9-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,RG More,10,9,1,2-0-18-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,P Negi,11,9,0,3-0-18-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,RA Jadeja,12,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,P Negi,13,5,0,4-0-23-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,DJ Bravo,14,12,0,1-0-12-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,A Nehra,15,15,0,4-0-36-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,RA Jadeja,16,14,0,2-0-25-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,DJ Bravo,17,15,0,2-0-27-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,RG More,18,8,0,3-0-26-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829723,2015,2,MM Sharma,19,5,0,4-0-22-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829723.html?innings=2;view=commentary
829767,2015,1,Z Khan,1,6,1,1-0-6-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,JP Duminy,2,3,1,1-0-3-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,Z Khan,3,1,1,2-0-7-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,NM Coulter-Nile,4,1,1,1-0-1-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,Z Khan,5,5,0,3-0-12-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,NM Coulter-Nile,6,10,0,2-0-11-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,JP Duminy,7,4,0,2-0-7-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,A Mishra,8,6,1,1-0-6-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,JP Duminy,9,6,0,3-0-13-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,NM Coulter-Nile,10,3,1,3-0-14-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,JP Duminy,11,2,0,4-0-15-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,A Mishra,12,4,0,2-0-10-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,AD Mathews,13,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,Imran Tahir,14,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,AD Mathews,15,10,0,2-0-14-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,Imran Tahir,16,18,0,2-0-26-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,Z Khan,17,5,0,4-0-17-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,AD Mathews,18,5,0,3-0-19-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,NM Coulter-Nile,19,6,2,4-0-20-4,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,1,Imran Tahir,20,10,0,3-0-36-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=1;view=commentary
829767,2015,2,Sandeep Sharma,1,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=2;view=commentary
829767,2015,2,SN Thakur,2,19,0,1-0-19-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829767.html?innings=2;view=commentary
